id,Region,Country,Category,Subcategory,Global_Brand_Owner,pct_2015,pct_2016,pct_2017,Unit2015,Unit2016,Unit2017,Growth_pct_2015_2016,Growth_pct_2016_2017
AC2B72AB,ME,Egypt,Apparel,Menswear,American Eagle Outfitters Inc,0.3,0.2,0.1,2.1,1.7,0.7,7.6,-30.1,,
8D14334C,ME,Egypt,Apparel,Menswear,Tommy Hilfiger Group,0,0,0,0,0,0,0,0,,
A8F20402,ME,Egypt,Apparel,Womenswear,adidas Group,3,2.5,1.9,37.7,27.9,17.2,-2.8,11.2,,
BD840224,ME,Egypt,Apparel,Womenswear,Inditex, Industria de Diseño Textil SA,2.5,2.1,1.4,31.3,22.6,13,-5.6,4,,
94BECD27,ME,Egypt,Apparel,Womenswear,Nike Inc,0.5,0.5,0.5,6.5,5.4,4.6,8.9,56,,
19E0812E,ME,Egypt,Apparel,Womenswear,Gap Inc, The,0.3,0.2,0.2,3.3,2.6,2,1.4,38.1,,
7188C78B,ME,Egypt,Apparel,Womenswear,H&M Hennes & Mauritz AB,0.4,0.3,0.2,5.4,3.4,1.7,-18.2,-10.6,,
B95576BD,ME,Egypt,Apparel,Womenswear,American Eagle Outfitters Inc,0.1,0.1,0.1,1.5,1.1,0.5,-7.7,-9.9,,
6F460F06,ME,Egypt,Apparel,Womenswear,Tommy Hilfiger Group,0,0,0,0,0,0,0,0,,
EE3BD48F,ME,Egypt,Footwear,Children's Footwear,Nike Inc,1.8,1.8,1.6,2.3,2.1,1.6,19.1,37.7,,
E4288FE1,ME,Egypt,Footwear,Children's Footwear,Skechers USA Inc,0.8,0.6,0.5,1.1,0.7,0.5,-14.9,22.8,,
A153044C,ME,Egypt,Footwear,Children's Footwear,Inditex, Industria de Diseño Textil SA,0,0,0.4,0,0,0.4,0,0,,
CB8230D4,ME,Egypt,Footwear,Children's Footwear,adidas Group,0.1,0.1,0.1,0.1,0.1,0.1,4.5,127.2,,
AA7C3C22,ME,Egypt,Footwear,Children's Footwear,Iconix Brand Group Inc,0.3,0,0,0.4,0,0,0,0,,
4B84ED6A,ME,Egypt,Footwear,Men's Footwear,Nike Inc,4.5,4.1,3.4,14.8,12.3,8.1,8.7,18.9,,
49037914,ME,Egypt,Footwear,Men's Footwear,Skechers USA Inc,1.5,0.9,0.7,4.9,2.6,1.6,-31.5,10.9,,
2C669182,ME,Egypt,Footwear,Men's Footwear,adidas Group,0.7,0.7,0.6,2.4,2,1.3,10.2,17.1,,
BA26ECF6,ME,Egypt,Footwear,Men's Footwear,Inditex, Industria de Diseño Textil SA,0.5,0.4,0.5,1.6,1.2,1.2,2.1,85.1,,
1FB70EBF,ME,Egypt,Footwear,Men's Footwear,Iconix Brand Group Inc,0.1,0,0,0.3,0,0,0,0,,
E646F425,ME,Egypt,Footwear,Women's Footwear,adidas Group,2.4,2.1,2.3,12.3,9,6.1,-4.8,23.1,,
603399B9,ME,Egypt,Footwear,Women's Footwear,Nike Inc,1.9,2,1.8,10,8.7,4.9,14,1.4,,
7135EB5A,ME,Egypt,Footwear,Women's Footwear,Inditex, Industria de Diseño Textil SA,1.4,1.3,0.8,7.3,5.7,2.3,2.6,-27.8,,
30500A70,ME,Egypt,Footwear,Women's Footwear,Skechers USA Inc,1,0.5,0.4,4.9,2.1,1.1,-44.6,-4.3,,
F9C07466,ME,Egypt,Footwear,Women's Footwear,H&M Hennes & Mauritz AB,0.1,0.1,0.1,0.6,0.4,0.3,-3.7,4.9,,
63532CE5,ME,Egypt,Footwear,Women's Footwear,Iconix Brand Group Inc,0.2,0,0,1.1,0,0,0,0,,
A4FC00A2,ME,Egypt,Sportswear,Sportswear,adidas Group,14.4,12.6,12.2,59.3,44.4,28.5,-1.7,16.1,,
B179FA75,ME,Egypt,Sportswear,Sportswear,Nike Inc,11.6,11.1,11.1,47.8,39.2,25.9,7.5,19.5,,
EC72B661,ME,Egypt,Sportswear,Sportswear,Skechers USA Inc,2.6,1.5,1.3,10.9,5.3,3.1,-35.8,6.5,,
9660EDA5,ME,Egypt,Sportswear,Sportswear,Iconix Brand Group Inc,0.6,0,0,2.5,0,0,0,0,,
182100D4,ME,Israel,Apparel,Childrenswear,Inditex, Industria de Diseño Textil SA,3.6,3.5,3.5,21.5,22.8,24.8,4.6,3.6,,
D131E61F,ME,Israel,Apparel,Childrenswear,Nike Inc,2.2,2.2,2.3,13.2,14.5,16.3,8.3,7.4,,
77AA63A1,ME,Israel,Apparel,Childrenswear,H&M Hennes & Mauritz AB,2.2,2.2,2.3,13.1,14.3,16,8.5,6.5,,
F3084ECF,ME,Israel,Apparel,Childrenswear,adidas Group,1.9,2,2.1,11.8,12.8,14.5,7.4,8.3,,
C670620D,ME,Israel,Apparel,Childrenswear,American Eagle Outfitters Inc,0.6,0.6,0.6,3.4,3.7,4,8.2,2.6,,
50E47C9D,ME,Israel,Apparel,Childrenswear,Gap Inc, The,0.3,0.2,0.1,2,1.6,0.6,-19.5,-65.1,,
B58F90CE,ME,Israel,Apparel,Menswear,Inditex, Industria de Diseño Textil SA,10,10.4,10.9,86.4,92,104.1,5.1,8,,
F6A276D6,ME,Israel,Apparel,Menswear,American Eagle Outfitters Inc,4.3,4.9,5.3,37.2,43.8,50.1,16.3,9.2,,
3A742308,ME,Israel,Apparel,Menswear,Nike Inc,2.4,3,3.5,20.4,26.6,33.3,28.7,19.6,,
1EF79FEA,ME,Israel,Apparel,Menswear,adidas Group,2.6,2.8,3.1,22.5,25,29.5,9.8,12.6,,
69F88B9D,ME,Israel,Apparel,Menswear,H&M Hennes & Mauritz AB,2.6,2.7,2.7,22.5,23.7,25.9,4.4,4,,
2CBDF122,ME,Israel,Apparel,Menswear,Gap Inc, The,1.8,1.5,0.6,15.9,13.3,5.9,-17.3,-57.8,,
9C1600F4,ME,Israel,Apparel,Menswear,Kenneth Cole Productions Inc,0.5,0.5,0.5,4.3,4.3,4.5,-2.6,0.1,,
130ABE23,ME,Israel,Apparel,Womenswear,Inditex, Industria de Diseño Textil SA,6.2,6.8,7.4,102.7,115.2,130.8,10.9,8.3,,
AC57FA69,ME,Israel,Apparel,Womenswear,American Eagle Outfitters Inc,2.9,3.2,3.4,47.5,53.7,60.8,11.8,8,,
9EFA321E,ME,Israel,Apparel,Womenswear,H&M Hennes & Mauritz AB,1.9,2,2.2,31.6,34.7,38.2,8.5,5.1,,
14C0FDE1,ME,Israel,Apparel,Womenswear,Nike Inc,0.6,0.9,1.2,10.7,15.5,21.1,42.2,30.3,,
BEF7FD95,ME,Israel,Apparel,Womenswear,adidas Group,0.6,0.7,0.8,10.4,11.8,14,11.5,13.7,,
9CE049E8,ME,Israel,Apparel,Womenswear,Gap Inc, The,0.8,0.6,0.3,12.9,9.8,4.5,-25.4,-55.8,,
F2E0E837,ME,Israel,Apparel,Womenswear,Kenneth Cole Productions Inc,0.2,0.2,0.2,3.1,3.6,4,12.6,7.8,,
7ABD38D1,ME,Israel,Footwear,Children's Footwear,adidas Group,15.8,16.4,18.7,25.6,27.6,31.4,6.6,8.7,,
BDE03654,ME,Israel,Footwear,Children's Footwear,Nike Inc,15.6,15.9,17.5,25.2,26.8,29.5,5.2,5,,
38366BC4,ME,Israel,Footwear,Children's Footwear,New Balance Athletic Shoe Inc,4.5,4.7,4.9,7.3,7.9,8.3,6.3,0.2,,
A9A71F7C,ME,Israel,Footwear,Children's Footwear,Skechers USA Inc,1.1,1,0.9,1.8,1.7,1.5,-7.9,-15,,
F2C012A7,ME,Israel,Footwear,Children's Footwear,H&M Hennes & Mauritz AB,0.5,0.5,0.5,0.8,0.8,0.9,3.3,2.8,,
09CBBD23,ME,Israel,Footwear,Men's Footwear,Nike Inc,9,11.6,13.6,24.9,32,38.2,26.8,13.8,,
AE4DE55A,ME,Israel,Footwear,Men's Footwear,adidas Group,7.5,7.9,8.8,20.6,22,24.6,5.6,6.8,,
C9003358,ME,Israel,Footwear,Men's Footwear,New Balance Athletic Shoe Inc,5.4,5.7,6.1,14.9,15.8,17.1,5.1,2.9,,
5BEAA461,ME,Israel,Footwear,Men's Footwear,Inditex, Industria de Diseño Textil SA,1.7,1.7,1.8,4.6,4.7,5,1.5,0.9,,
A7A9FCC5,ME,Israel,Footwear,Men's Footwear,Skechers USA Inc,0.4,0.3,0.3,1,0.9,0.8,-8.6,-14.9,,
DA482E73,ME,Israel,Footwear,Men's Footwear,H&M Hennes & Mauritz AB,0.2,0.2,0.2,0.5,0.5,0.5,1.7,0.6,,
2F6C9211,ME,Israel,Footwear,Men's Footwear,American Eagle Outfitters Inc,0.2,0.1,0.1,0.4,0.3,0.2,-28.2,-44.8,,
E7B08753,ME,Israel,Footwear,Women's Footwear,Nike Inc,3.8,4.3,4.7,15.2,17.1,18.4,11.2,2.7,,
68B9E291,ME,Israel,Footwear,Women's Footwear,adidas Group,3.3,3.7,4.2,13.5,14.4,16.2,5.1,7.7,,
9A715E9A,ME,Israel,Footwear,Women's Footwear,New Balance Athletic Shoe Inc,2.6,2.8,2.9,10.5,10.9,11.4,3,-0.4,,
F9AE4E09,ME,Israel,Footwear,Women's Footwear,Inditex, Industria de Diseño Textil SA,1.8,2,2.1,7.4,7.7,8.3,3.6,2.7,,
3460EA7A,ME,Israel,Footwear,Women's Footwear,Skechers USA Inc,1,0.8,0.7,3.9,3.3,2.5,-15.2,-27.1,,
97A51740,ME,Israel,Footwear,Women's Footwear,H&M Hennes & Mauritz AB,0.4,0.4,0.5,1.6,1.7,1.8,4.9,3.4,,
D0B42D1B,ME,Israel,Footwear,Women's Footwear,American Eagle Outfitters Inc,0.2,0.2,0.1,0.8,0.7,0.5,-14.9,-32.1,,
AA4D8121,ME,Israel,Sportswear,Sportswear,Nike Inc,14.4,16.3,17.7,110.1,133.1,157.6,19.4,13,,
9E4BF822,ME,Israel,Sportswear,Sportswear,adidas Group,13.6,13.9,14.6,104.3,113.5,130.3,7.5,9.5,,
26D80A46,ME,Israel,Sportswear,Sportswear,New Balance Athletic Shoe Inc,4.3,4.2,4.1,32.7,34.7,36.8,4.7,1.2,,
C51F3E8E,ME,Israel,Sportswear,Sportswear,Skechers USA Inc,0.9,0.7,0.5,6.6,5.9,4.8,-12.2,-21.8,,
3.76E+93,ME,Israel,Sportswear,Sportswear,H&M Hennes & Mauritz AB,0.5,0.5,0.5,3.5,3.8,4.2,7.1,8,,
40BE8EDA,ME,Israel,Sportswear,Sportswear,Inditex, Industria de Diseño Textil SA,0,0,0,0,0,0,0,0,,
5CE0CBD8,ME,Morocco,Apparel,Childrenswear,adidas Group,1.1,1.2,1.3,1.1,1.3,1.4,18.5,14.2,,
7D55C431,ME,Morocco,Apparel,Childrenswear,H&M Hennes & Mauritz AB,1.1,1.1,1.2,1.1,1.2,1.2,12,9.1,,
BDBBD635,ME,Morocco,Apparel,Childrenswear,Nike Inc,0.8,0.8,0.8,0.8,0.8,0.8,2.9,5.9,,
4D4E45D3,ME,Morocco,Apparel,Childrenswear,Lacoste SA,0,0,0,0,0,0,0,0,,
0ADEB795,ME,Morocco,Apparel,Menswear,American Eagle Outfitters Inc,1,1,1.1,5.2,5.5,5.9,6.4,11,,
5D0568B8,ME,Morocco,Apparel,Menswear,Gap Inc, The,0.7,0.7,0.7,3.4,3.5,3.6,4.1,5,,
5D06263A,ME,Morocco,Apparel,Menswear,Inditex, Industria de Diseño Textil SA,0.4,0.5,0.5,1.9,2.4,2.6,27.5,10.1,,
F52FC3CA,ME,Morocco,Apparel,Menswear,Nike Inc,0.4,0.4,0.4,1.9,1.9,1.9,4,3.8,,
104CEF0A,ME,Morocco,Apparel,Menswear,adidas Group,0.2,0.3,0.3,1.2,1.8,1.8,46.5,4.2,,
0CBB90A8,ME,Morocco,Apparel,Menswear,H&M Hennes & Mauritz AB,0.2,0.2,0.2,0.9,1.1,1.2,18.1,19.1,,
A93BBE6E,ME,Morocco,Apparel,Womenswear,Inditex, Industria de Diseño Textil SA,0.7,0.8,0.8,3.6,4.2,4.5,16.5,13,,
1D916674,ME,Morocco,Apparel,Womenswear,American Eagle Outfitters Inc,0.7,0.7,0.7,3.4,3.8,4,11.9,10.9,,
4EB1A4A5,ME,Morocco,Apparel,Womenswear,Gap Inc, The,0.4,0.4,0.4,2.2,2.1,2,-2.2,-1.2,,
35B3E855,ME,Morocco,Apparel,Womenswear,Nike Inc,0.2,0.2,0.2,1,1.1,1.1,8.8,4.5,,
342A11E3,ME,Morocco,Apparel,Womenswear,adidas Group,0.1,0.1,0.1,0.4,0.8,0.8,99.8,3.9,,
5DCBAD63,NA,Canada,Apparel,Childrenswear,Gap Inc, The,3,3.1,3.1,80,82,86.3,6.2,2.4,,
813F802B,NA,Canada,Apparel,Childrenswear,H&M Hennes & Mauritz AB,0.4,0.4,0.4,10.2,10.6,11.8,7.2,8,,
91F407EC,NA,Canada,Apparel,Childrenswear,Columbia Sportswear Co,0.2,0.2,0.2,6.2,6.2,6.5,2.6,2.9,,
A7225E94,NA,Canada,Apparel,Childrenswear,Inditex, Industria de Diseño Textil SA,0.2,0.2,0.2,6,6,6.4,4.2,4.7,,
1825B17D,NA,Canada,Apparel,Childrenswear,Nike Inc,0.1,0.1,0.1,3.8,3.9,4.1,3.8,3.9,,
E1AA6A71,NA,Canada,Apparel,Childrenswear,Tommy Hilfiger Group,0,0,0,0,0,0,0,0,,
1FD6608E,NA,Canada,Apparel,Menswear,Nike Inc,3.9,4,4.1,297.7,302.2,324.5,5.2,4.5,,
76B9D0AB,NA,Canada,Apparel,Menswear,Gap Inc, The,3,3.1,3.1,232.2,237.2,246.7,5.9,1.2,,
EB34C16A,NA,Canada,Apparel,Menswear,adidas Group,1.5,1.6,1.6,111.6,117.2,126.3,8.8,4.9,,
BFE0851D,NA,Canada,Apparel,Menswear,Under Armour Inc,1.1,1.2,1.3,80.7,93.3,103.5,19.8,8,,
EB745543,NA,Canada,Apparel,Menswear,H&M Hennes & Mauritz AB,1.1,1.2,1.2,84.8,88.4,95.5,8.1,5.1,,
47BAA693,NA,Canada,Apparel,Menswear,Inditex, Industria de Diseño Textil SA,0.7,0.8,0.8,55,59.4,65.4,12,7.2,,
B3E2DEE1,NA,Canada,Apparel,Menswear,American Eagle Outfitters Inc,0.7,0.7,0.7,50.2,52.9,56,9.1,3.1,,
17697D42,NA,Canada,Apparel,Menswear,lululemon athletica inc,0.6,0.6,0.6,44.4,45.4,49.2,6,5.5,,
AA0CCC34,NA,Canada,Apparel,Menswear,Columbia Sportswear Co,0.3,0.4,0.4,26.2,26.7,29,5.5,5.8,,
DD2BADD1,NA,Canada,Apparel,Menswear,Urban Outfitters Inc,0.2,0.2,0.2,15.7,15.9,17.1,4.7,4.8,,
73995361,NA,Canada,Apparel,Menswear,Asics Corp,0.2,0.2,0.2,12.3,12,12.6,1.7,1.9,,
484E6FEF,NA,Canada,Apparel,Menswear,Tommy Hilfiger Group,0,0,0,0,0,0,0,0,,
B7DE39CF,NA,Canada,Apparel,Womenswear,Gap Inc, The,2.6,2.7,2.7,338,348.7,374.7,6.9,4.6,,
9FFADD84,NA,Canada,Apparel,Womenswear,H&M Hennes & Mauritz AB,1.8,1.9,2.1,233.6,250.8,282.4,11.3,9.6,,
16B67257,NA,Canada,Apparel,Womenswear,lululemon athletica inc,1.4,1.4,1.4,177.5,181.5,197.7,6,6.1,,
06FFB1D5,NA,Canada,Apparel,Womenswear,Nike Inc,1,1,1.1,133,134.5,145.4,4.7,5.3,,
E7260DB8,NA,Canada,Apparel,Womenswear,American Eagle Outfitters Inc,0.7,0.8,0.8,95.3,99.7,107.2,8.5,4.6,,
6FE90591,NA,Canada,Apparel,Womenswear,Inditex, Industria de Diseño Textil SA,0.6,0.6,0.6,75.1,79.3,88.1,9.4,8.2,,
CA092C37,NA,Canada,Apparel,Womenswear,Under Armour Inc,0.5,0.5,0.6,62.3,69.6,77.2,15.8,8,,
2FBCE558,NA,Canada,Apparel,Womenswear,adidas Group,0.4,0.5,0.5,58.3,62,72.3,10.1,13.5,,
B6B2E9B2,NA,Canada,Apparel,Womenswear,Urban Outfitters Inc,0.2,0.2,0.2,22.5,22.9,24.7,5.2,5.1,,
ABCCCCAF,NA,Canada,Apparel,Womenswear,Columbia Sportswear Co,0.2,0.2,0.2,20,20.8,22.7,8,6,,
6C3C7066,NA,Canada,Apparel,Womenswear,Tommy Hilfiger Group,0,0,0,0,0,0,0,0,,
6D79617D,NA,Canada,Footwear,Children's Footwear,Nike Inc,4.3,4.5,4.5,16.1,16.4,17.5,5.5,4,,
2193AF70,NA,Canada,Footwear,Children's Footwear,Gap Inc, The,1.9,2,1.9,7,7.2,7.4,7.4,-0.1,,
26C6FF21,NA,Canada,Footwear,Children's Footwear,New Balance Athletic Shoe Inc,1.5,1.5,1.5,5.7,5.6,5.9,2.1,2.7,,
9B5C6079,NA,Canada,Footwear,Children's Footwear,Columbia Sportswear Co,1.6,1.5,1.5,5.8,5.7,5.9,0.5,0.4,,
E976E7B0,NA,Canada,Footwear,Children's Footwear,Inditex, Industria de Diseño Textil SA,0.2,0.2,0.2,0.8,0.8,0.8,3,3,,
20AD5866,NA,Canada,Footwear,Men's Footwear,Nike Inc,7,6.9,7,166.1,165.2,176.2,3,3.9,,
19422D45,NA,Canada,Footwear,Men's Footwear,adidas Group,4.7,5.1,5.3,111.8,121.3,133.4,12.5,7,,
F9DF5124,NA,Canada,Footwear,Men's Footwear,Under Armour Inc,1.6,1.8,2,38.4,43,49.7,16,12.5,,
E610AAD0,NA,Canada,Footwear,Men's Footwear,Skechers USA Inc,1.4,1.7,1.8,33.8,41.1,46.5,26,10,,
8641A276,NA,Canada,Footwear,Men's Footwear,Columbia Sportswear Co,1.1,1,1,26.1,24.7,25.3,-2,-0.2,,
5DD79AFD,NA,Canada,Footwear,Men's Footwear,New Balance Athletic Shoe Inc,0.9,0.9,0.9,21.9,21.9,23.3,3.6,3.8,,
89DC9EC6,NA,Canada,Footwear,Men's Footwear,Deckers Outdoor Corp,0.7,0.7,0.7,17.7,17.6,18.6,3,3.2,,
3C70A644,NA,Canada,Footwear,Men's Footwear,Gap Inc, The,0.5,0.5,0.5,11.2,11.9,12.3,9.3,0.9,,
12B08890,NA,Canada,Footwear,Men's Footwear,H&M Hennes & Mauritz AB,0.4,0.4,0.4,8.3,8.4,8.9,3.9,4,,
73737BAB,NA,Canada,Footwear,Men's Footwear,Iconix Brand Group Inc,0.4,0.4,0.4,9.1,8.7,8.9,-0.9,-0.4,,
685B4F76,NA,Canada,Footwear,Men's Footwear,Asics Corp,0.3,0.3,0.3,7.7,7.1,7.1,-5,-2,,
322942D1,NA,Canada,Footwear,Women's Footwear,Skechers USA Inc,2.7,3.2,3.3,76.8,93.4,105.5,26,10,,
80FE8F21,NA,Canada,Footwear,Women's Footwear,Nike Inc,3.3,3.3,3.3,95.9,97,104,4.8,4.5,,
CF52837F,NA,Canada,Footwear,Women's Footwear,adidas Group,2.6,2.7,2.8,73.7,79.3,87.5,11.4,7.5,,
C5E2830A,NA,Canada,Footwear,Women's Footwear,Under Armour Inc,0.7,0.7,0.8,19.4,21.7,24.9,16,12,,
00ED4E75,NA,Canada,Footwear,Women's Footwear,Deckers Outdoor Corp,0.7,0.7,0.7,21.4,21.3,22.7,3.2,3.4,,
D0E9DCCC,NA,Canada,Footwear,Women's Footwear,Columbia Sportswear Co,0.7,0.6,0.6,19.8,18.7,19.2,-2,-0.3,,
02B2C3B4,NA,Canada,Footwear,Women's Footwear,Gap Inc, The,0.5,0.6,0.5,15.7,16.3,16.6,7.4,-0.5,,
B4B5B9B0,NA,Canada,Footwear,Women's Footwear,New Balance Athletic Shoe Inc,0.5,0.5,0.5,14.3,14.5,15.7,5,5.2,,
B7E04264,NA,Canada,Footwear,Women's Footwear,Inditex, Industria de Diseño Textil SA,0.3,0.3,0.3,7.4,7.5,8.1,4.5,4.8,,
439825AC,NA,Canada,Footwear,Women's Footwear,American Eagle Outfitters Inc,0.1,0.1,0.1,4.1,4.1,4.3,3.1,3.4,,
1951DB74,NA,Canada,Footwear,Women's Footwear,H&M Hennes & Mauritz AB,0.1,0.1,0.1,3.4,3.5,3.8,5,5.2,,
4866E2D3,NA,Canada,Footwear,Women's Footwear,Asics Corp,0.1,0.1,0.1,3.9,3.5,3.5,-8,-3,,
D338D9E8,NA,Canada,Footwear,Women's Footwear,Brown Shoe Co Inc,0,0,0,0,0,0,0,0,,
5727661B,NA,Canada,Sportswear,Sportswear,Nike Inc,15.1,14.9,14.8,767.4,773.9,830,4.5,4.4,,
5F1273AF,NA,Canada,Sportswear,Sportswear,adidas Group,7.7,8,8.2,390.1,417,460.3,10.8,7.5,,
8DA84199,NA,Canada,Sportswear,Sportswear,lululemon athletica inc,4.9,4.9,5,250.5,256.1,278.6,6,5.9,,
042FF829,NA,Canada,Sportswear,Sportswear,Under Armour Inc,3.9,4.4,4.5,200.8,227.6,255.3,17.5,9.2,,
8CAB6C9F,NA,Canada,Sportswear,Sportswear,Skechers USA Inc,2.2,2.6,2.7,110.6,134.5,152,26,10,,
6C630FA4,NA,Canada,Sportswear,Sportswear,Columbia Sportswear Co,2.3,2.3,2.2,119.2,117.2,123.5,1.9,2.6,,
14881F28,NA,Canada,Sportswear,Sportswear,New Balance Athletic Shoe Inc,0.8,0.8,0.8,41.9,42,44.9,3.9,4.1,,
2875DFEC,NA,Canada,Sportswear,Sportswear,Asics Corp,0.7,0.6,0.6,33.8,32.3,33.2,-1.1,0.4,,
EB623502,NA,Canada,Sportswear,Sportswear,Iconix Brand Group Inc,0.3,0.3,0.3,16.7,16,16.4,-0.7,-0.3,,
F2402A90,NA,USA,Apparel,Childrenswear,Gap Inc, The,6.8,6.9,7.2,2,084.00,2,164.60,2,298.30,3.9,6.2,,
22804C43,NA,USA,Apparel,Childrenswear,Nike Inc,4.6,4.7,4.6,1,406.20,1,470.10,1,482.70,4.5,0.9,,
5DA7B84B,NA,USA,Apparel,Childrenswear,H&M Hennes & Mauritz AB,1.6,1.7,1.7,487,518.1,549.1,6.4,6,,
3291271,NA,USA,Apparel,Childrenswear,Under Armour Inc,1.4,1.5,1.4,416.7,472,439,13.3,-7,,
3FEBA5DE,NA,USA,Apparel,Childrenswear,adidas Group,0.6,0.7,0.8,175.7,211.4,260.7,20.4,23.3,,
250374C3,NA,USA,Apparel,Childrenswear,Columbia Sportswear Co,0.4,0.4,0.4,116.7,121.1,118.4,3.8,-2.3,,
727F652D,NA,USA,Apparel,Menswear,Nike Inc,4.7,4.8,4.7,4,011.60,4,080.10,4,024.40,1.7,-1.4,,
A77CA95F,NA,USA,Apparel,Menswear,Gap Inc, The,3.3,3.2,3.2,2,857.30,2,736.00,2,732.00,-4.2,-0.1,,
E5B388BF,NA,USA,Apparel,Menswear,Under Armour Inc,2.4,2.7,2.5,2,083.80,2,299.60,2,103.30,10.4,-8.5,,
A87241A2,NA,USA,Apparel,Menswear,adidas Group,1.1,1.3,1.6,900.4,1,074.30,1,331.30,19.3,23.9,,
B4B7ABD2,NA,USA,Apparel,Menswear,American Eagle Outfitters Inc,1.3,1.3,1.3,1,136.80,1,136.20,1,137.90,0,0.1,,
BB8DBC10,NA,USA,Apparel,Menswear,H&M Hennes & Mauritz AB,0.8,0.9,0.9,695.1,721.2,752.6,3.8,4.4,,
29620D14,NA,USA,Apparel,Menswear,Columbia Sportswear Co,0.8,0.8,0.8,699.8,707,678.8,1,-4,,
EAA24B43,NA,USA,Apparel,Menswear,lululemon athletica inc,0.3,0.3,0.3,218,249.1,273.4,14.3,9.7,,
3FDEAB49,NA,USA,Apparel,Menswear,Inditex, Industria de Diseño Textil SA,0.1,0.1,0.2,102.6,122.5,145.9,19.4,19.1,,
2F34C2A2,NA,USA,Apparel,Menswear,New Balance Athletic Shoe Inc,0.1,0.1,0.1,89.9,90.5,92.3,0.6,2,,
3A30FFA8,NA,USA,Apparel,Menswear,Asics Corp,0.1,0.1,0.1,87.5,80.6,72.1,-7.8,-10.6,,
1B60DD09,NA,USA,Apparel,Menswear,Fila Holding SpA,0.1,0.1,0.1,85.7,78.2,69.6,-8.7,-10.9,,
7E90A165,NA,USA,Apparel,Menswear,Tommy Hilfiger Group,0,0,0,0,0,0,0,0,,
BBCE56ED,NA,USA,Apparel,Womenswear,Gap Inc, The,4.8,4.7,4.8,6,161.60,6,046.60,6,193.70,-1.9,2.4,,
335A6D6C,NA,USA,Apparel,Womenswear,American Eagle Outfitters Inc,1.3,1.3,1.3,1,608.00,1,677.40,1,709.80,4.3,1.9,,
809B8609,NA,USA,Apparel,Womenswear,Nike Inc,1.2,1.3,1.2,1,587.70,1,617.50,1,591.10,1.9,-1.6,,
84D501B4,NA,USA,Apparel,Womenswear,H&M Hennes & Mauritz AB,1.1,1.2,1.2,1,429.70,1,487.20,1,554.80,4,4.5,,
074A6EA6,NA,USA,Apparel,Womenswear,lululemon athletica inc,0.9,1,1.1,1,138.40,1,303.40,1,428.20,14.5,9.6,,
05A0A244,NA,USA,Apparel,Womenswear,Under Armour Inc,0.9,1.1,1,1,212.10,1,342.00,1,227.80,10.7,-8.5,,
FF187D7C,NA,USA,Apparel,Womenswear,adidas Group,0.5,0.6,0.8,662.8,787.3,966.8,18.8,22.8,,
4797DC4C,NA,USA,Apparel,Womenswear,Columbia Sportswear Co,0.4,0.4,0.4,563,570.2,546.8,1.3,-4.1,,
92F86650,NA,USA,Apparel,Womenswear,Inditex, Industria de Diseño Textil SA,0.2,0.2,0.3,243.9,292.2,347.7,19.8,19,,
51677847,NA,USA,Apparel,Womenswear,Tommy Hilfiger Group,0,0,0,0,0,0,0,0,,
FBE8D304,NA,USA,Footwear,Children's Footwear,Nike Inc,34.2,35,34.6,3,156.10,3,384.40,3,409.80,7.2,0.8,,
7A79945D,NA,USA,Footwear,Children's Footwear,adidas Group,5,5.9,7.2,458.2,571.5,709.1,24.7,24.1,,
42D9DB16,NA,USA,Footwear,Children's Footwear,Skechers USA Inc,5.2,5.1,5.2,480.7,495.6,516.3,3.1,4.2,,
1438F509,NA,USA,Footwear,Children's Footwear,Deckers Outdoor Corp,2.6,2.4,2.3,235.5,232.5,230.1,-1.3,-1.1,,
25FE7469,NA,USA,Footwear,Children's Footwear,New Balance Athletic Shoe Inc,1.8,1.9,1.9,170.1,180.3,186,6,3.1,,
0A6EE5EF,NA,USA,Footwear,Children's Footwear,Under Armour Inc,1.5,1.7,1.5,142.2,165.3,152.7,16.2,-7.6,,
598655C9,NA,USA,Footwear,Children's Footwear,Columbia Sportswear Co,0.2,0.2,0.2,15.7,16.7,16.2,6.4,-2.9,,
CDCF38FC,NA,USA,Footwear,Children's Footwear,K-Swiss Inc,0.1,0.1,0.1,9.4,9.8,10.1,4,3.2,,
7A8FFC3B,NA,USA,Footwear,Children's Footwear,Iconix Brand Group Inc,0,0,0,0,0,0,0,0,,
C0EB3CF2,NA,USA,Footwear,Men's Footwear,Nike Inc,32.1,32.8,32.4,8,164.90,8,679.60,8,738.20,6.3,0.7,,
7BE9C50C,NA,USA,Footwear,Men's Footwear,adidas Group,4.9,5.9,7.2,1,250.30,1,550.30,1,934.70,24,24.8,,
69FDBCE4,NA,USA,Footwear,Men's Footwear,Skechers USA Inc,3.2,3.1,3.2,813.2,831,867.7,2.2,4.4,,
C2345714,NA,USA,Footwear,Men's Footwear,Asics Corp,3.1,2.9,2.6,796.4,766.8,695,-3.7,-9.4,,
988F5BE0,NA,USA,Footwear,Men's Footwear,Under Armour Inc,2.4,2.7,2.5,621.8,716.3,663.3,15.2,-7.4,,
AF67C7FD,NA,USA,Footwear,Men's Footwear,New Balance Athletic Shoe Inc,2.3,2.4,2.4,596,626.4,647.5,5.1,3.4,,
CE13E29D,NA,USA,Footwear,Men's Footwear,Deckers Outdoor Corp,1.8,1.7,1.7,447.1,439.9,445.6,-1.6,1.3,,
